,site,veg_type,Lat,Lon,Elev(m),DOS,DOE,SOS,EOS,DOY,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
10,ibp,SH,32.589,-106.847,1325,2018/4/20,2018/11/22,140,352,216,EVI2,0.101023078,0.107851727,0.099777865,0.099536292,0.093861092,0.093388178,0.094382843,0.093900595,0.092651606,0.087869231,0.087756003,0.09194453,0.100457797,0.100010156,0.102917587,0.118915176,0.123818979,0.10940793,0.116567517,0.108037903,0.116578316,0.111303629,0.110033708,0.118476958,0.12055156,0.111312132,0.117726745,0.112193552,0.094565962,0.107436126,0.112167411,0.113283011,0.105560286,0.103159952,0.109547392,0.102402388,0.057241307,0.096553291,0.091761314,0.098752091,0.087221849,0.089453478,0.086191875,0.080158913,0.075552212,0.087351502
11,jerbajada,SH,32.57992,-106.633793,1402,2016/4/13,2016/12/3,133,363,234,EVI2,0.084184588,0.091418381,0.080433376,0.087728593,0.083712832,0.089058224,0.090100304,0.089601267,0.095203488,0.095013639,0.091709253,0.092778701,0.090019227,0.099659739,0.098257641,0.096218988,0.09304046,0.111672485,0.108416588,0.116475154,0.12847313,0.110667892,0.110053613,0.103048601,0.104549735,0.097066437,0.106109788,0.088569738,0.103604582,0.112165851,0.106010037,0.105354068,0.104868656,0.107060536,0.113194796,0.112460444,0.106367849,0.104924454,0.106939021,0.105185622,0.098945757,0.107701543,0.101378247,0.09669171,0.09919756,0.105644208
12,jerbajada,SH,32.57992,-106.633793,1402,2017/3/16,2017/11/27,106,357,256,EVI2,0.087656715,0.108961679,0.087280648,0.087487248,0.090626155,0.096511172,0.085817765,0.108366697,0.091783268,0.107364202,0.117691846,0.107891156,0.116042004,0.120149863,0.114486959,0.119363105,0.109208115,0.112366211,0.122567756,0.119802735,0.110685587,0.121471916,0.110711011,0.110377072,0.110403325,0.122588424,0.125718391,0.143129207,0.157882757,0.169306964,0.17129489,0.142277118,0.132430412,0.136465057,0.124052962,0.130648943,0.114501962,0.112865125,0.12513443,0.108254685,0.104877658,0.118538959,0.104953299,0.098896655,0.119600752,0.109501752
13,jerbajada,SH,32.57992,-106.633793,1402,2018/6/15,2018/12/10,195,370,178,EVI2,0.109501752,0.108816864,0.088961466,0.099842636,0.09645613,0.098120591,0.101415911,0.098732576,0.083363179,0.104132933,0.088828416,0.091083809,0.109362967,0.097663002,0.107712074,0.109335576,0.114347105,0.110257722,0.109918862,0.112086321,0.107328544,0.113568409,0.102603325,0.146815016,0.113182934,0.116839802,0.117039376,0.109368146,0.113581818,0.12018034,0.110900586,0.118890393,0.116997855,0.117912596,0.122340187,0.159838421,0.127292951,0.110323363,0.112922171,0.114446617,0.118080031,0.109944169,0.113396783,0.085591963,0.09957157,0.106887818
14,jernort,SH,32.619,-106.788,1328,2016/4/13,2016/12/19,133,379,250,EVI2,0.093487516,0.087812189,0.090853942,0.087500433,0.096305054,0.098554351,0.097054963,0.098766383,0.095801446,0.099596113,0.098142316,0.101670757,0.101071753,0.108102571,0.118437724,0.115399643,0.120546889,0.124092399,0.122409165,0.119642611,0.124824031,0.121057662,0.130102391,0.11799825,0.112960697,0.11649992,0.11778426,0.065828072,0.114823238,0.115897784,0.124906826,0.128610471,0.128994629,0.143398971,0.132034213,0.124414599,0.118922786,0.115173008,0.112988114,0.10702932,0.10663211,0.112629666,0.102575103,0.094433236,0.09662969,0.09728758
15,jernort,SH,32.619,-106.788,1328,2017/3/26,2017/12/15,116,375,264,EVI2,0.091417721,0.094428583,0.091760007,0.095112431,0.089726396,0.093234755,0.092694014,0.104926417,0.096656217,0.102897908,0.105331599,0.117303609,0.135400293,0.144786105,0.146301057,0.141665606,0.1379186,0.143369082,0.146864719,0.142277257,0.1373067,0.137463818,0.146499299,0.140058198,0.138987397,0.142098042,0.154616204,0.159503971,0.164017482,0.162429228,0.160216576,0.157926894,0.154085071,0.136081089,0.141281548,0.145105281,0.134905951,0.136982947,0.139676517,0.119472221,0.115260112,0.122172577,0.113711291,0.105690511,0.116517272,0.111130631
16,jernort,SH,32.619,-106.788,1328,2018/4/7,2018/12/8,127,368,245,EVI2,0.111130631,0.102843688,0.097323271,0.097574237,0.106544256,0.099469138,0.102905254,0.102441792,0.098021197,0.099086909,0.095625342,0.103444272,0.117693766,0.116095547,0.133531236,0.162721604,0.139259189,0.138008858,0.140086207,0.131701146,0.133598812,0.13101703,0.115513862,0.137407007,0.143540181,0.127723477,0.12840548,0.125295985,0.127942413,0.123919533,0.123013664,0.123865008,0.120317309,0.115996645,0.115757837,0.11487097,0.08284839,0.107267402,0.111020103,0.108171775,0.104074111,0.096113828,0.10099838,0.096846847,0.088700951,0.093372031
17,jernwern,SH,32.6271,-106.7387,1325,2017/4/12,2017/12/18,132,378,250,EVI2,0.088858765,0.094634146,0.087069583,0.092184644,0.091558848,0.094516037,0.088122388,0.09353662,0.094461042,0.097745856,0.105249816,0.117363148,0.124708764,0.149148884,0.150860557,0.14156817,0.140551512,0.135363666,0.136514608,0.139166393,0.131254475,0.131308743,0.144535668,0.146286124,0.155116689,0.164819674,0.17061193,0.173998394,0.181352626,0.198517872,0.200260365,0.204997996,0.182343732,0.187728199,0.153931689,0.14311999,0.147254521,0.139826903,0.15245811,0.117882422,0.111203818,0.115471102,0.114499968,0.108183253,0.121978266,0.102973732
18,jernwern,SH,32.6271,-106.7387,1325,2018/4/12,2018/11/18,132,348,220,EVI2,0.102973732,0.104438708,0.096788142,0.095772478,0.098620547,0.100301156,0.104002529,0.098529101,0.09409791,0.098881412,0.103986563,0.097220335,0.110967551,0.1133235,0.123173257,0.131299709,0.142770029,0.13864394,0.137080967,0.131877859,0.129002414,0.130026783,0.133316649,0.145555588,0.142207887,0.127619626,0.14666972,0.137342704,0.135515266,0.142460471,0.13878666,0.138204017,0.129581111,0.130789112,0.121036419,0.130610841,0.105931181,0.118487999,0.116247405,0.108297149,0.094928709,0.096585672,0.108029606,0.097780321,0.099702002,0.09078485
19,jersand,SH,32.515,-106.798,1363,2016/8/12,2016/11/24,252,354,104,EVI2,0.108762495,0.10816217,0.097663359,0.107277345,0.095357355,0.108768009,0.100867624,0.103079375,0.110375276,0.117643219,0.106902871,0.115802576,0.113906258,0.111407428,0.107768065,0.102896516,0.112834743,0.118568052,0.122285589,0.123062279,0.122107969,0.123727065,0.136957272,0.112674639,0.107725412,0.110371483,0.127191652,0.114713807,0.120950265,0.172764456,0.215389693,0.208448737,0.202968942,0.187099504,0.170930496,0.166974898,0.154616382,0.150424235,0.128077502,0.130189714,0.121430048,0.13547386,0.140953981,0.123963884,0.112648561,0.120704718
20,jersand,SH,32.515,-106.798,1363,2017/7/8,2017/11/25,218,355,140,EVI2,0.104787488,0.124201561,0.101433885,0.102336353,0.104568099,0.104504757,0.09773272,0.104878432,0.107095288,0.125474233,0.13320614,0.137281629,0.135655036,0.128931948,0.128346013,0.130174653,0.11645204,0.115218824,0.133743037,0.135646874,0.123403958,0.127814843,0.119383547,0.125758913,0.116439126,0.173069217,0.151001602,0.163657526,0.157073848,0.201428826,0.178709768,0.171692318,0.142990232,0.158580978,0.142903588,0.125587106,0.127473972,0.127540403,0.128027542,0.120745446,0.114580986,0.124972667,0.111274187,0.114388688,0.115610585,0.085857966
21,jersand,SH,32.515,-106.798,1363,2018/7/8,2018/12/11,218,371,156,EVI2,0.085857966,0.10806479,0.11318109,0.108966191,0.107569519,0.105719466,0.100468127,0.100244073,0.100722136,0.105960862,0.106812248,0.104346732,0.116736458,0.103946313,0.109460016,0.115047173,0.106095778,0.10174307,0.10430444,0.108812422,0.105239792,0.108972732,0.113946762,0.123195852,0.131277992,0.116513691,0.147906681,0.148699848,0.142358134,0.13610266,0.121594002,0.13449684,0.116395171,0.122643463,0.130737943,0.119362314,0.103537669,0.109671431,0.116551539,0.119241271,0.110867403,0.101640556,0.124365546,0.108394197,0.096404327,0.096517009
22,kaweah,SH,36.4435,-118.90925,261,2016/1/5,2016/4/26,35,146,112,EVI2,0.318149809,0.375501864,0.397562699,0.374780449,0.356410767,0.377469475,0.204015902,0.439493579,0.415533341,0.340457221,0.40636699,0.373077666,0.331565442,0.339340439,0.324694386,0.251049266,0.353268149,0.263714488,0.353877669,0.270948185,0.291813804,0.284566786,0.295509394,0.315286582,0.275523321,0.249721272,0.256238433,0.245218641,0.255025643,0.242078045,0.270109759,0.251366556,0.239804263,0.264574509,0.239772918,0.265773731,0.272340513,0.242322263,0.237367694,0.290176636,0.256159505,0.300368005,0.311550043,0.344778961,0.213778152,0.239439707
23,kaweah,SH,36.4435,-118.90925,261,2017/2/4,2017/5/15,64,165,100,EVI2,0.238898677,0.282549553,0.307681802,0.326715069,0.134387273,0.352295676,0.307563678,0.290441601,0.346914829,0.366496459,0.342216474,0.325095057,0.36229277,0.302484003,0.34137032,0.377225648,0.397809396,0.33692405,0.311695116,0.23341796,0.309255647,0.314248511,0.312643735,0.288163534,0.2976707,0.24406203,0.288826741,0.271152144,0.264189776,0.292746358,0.278206861,0.250117054,0.283407884,0.250737866,0.261432414,0.291258813,0.261199614,0.227030673,0.246481339,0.236440978,0.232224102,0.232820329,0.250562563,0.265267708,0.189768977,0.240019115
24,kaweah,SH,36.4435,-118.90925,261,2018/1/31,2018/11/21,61,351,294,EVI2,0.213124576,0.217979555,0.221376219,0.233242786,0.227189848,0.238434593,0.287246465,0.306150348,0.301211116,0.258448569,0.32025812,0.332502078,0.35610781,0.328323667,0.344923893,0.339844158,0.276338058,0.314557214,0.276745844,0.261362077,0.246579701,0.258808071,0.241459207,0.25543465,0.257232622,0.253317735,0.26681637,0.262351175,0.234505483,0.246101426,0.232518373,0.244488835,0.22503452,0.219692329,0.22132203,0.253997112,0.265662064,0.270260845,0.241536033,0.244551031,0.24381206,0.226327813,0.260953288,0.245941958,0.273340905,0.240746913
25,monteblanco,SH,37.0224,-6.5549,20,2017/2/24,2017/10/18,84,318,236,EVI2,0.213015088,0.213282534,0.216869625,0.205005781,0.193789525,0.198899292,0.209386852,0.209838424,0.201132627,0.207301796,0.235399762,0.217385187,0.246934605,0.204484375,0.261488081,0.218044368,0.240340567,0.20146075,0.200322704,0.204011065,0.187410596,0.170531821,0.185650285,0.191691174,0.157242306,0.166561674,0.160777169,0.179735335,0.178296068,0.172835926,0.171070551,0.176230692,0.166120063,0.186138966,0.153313517,0.146864394,0.176305163,0.181351093,0.169491525,0.196404648,0.217094386,0.20152759,0.211706102,0.208874049,0.230684626,0.206103558
26,monteblanco,SH,37.0224,-6.5549,20,2018/2/27,2018/9/13,87,283,198,EVI2,0.206103558,0.2116418,0.201284027,0.201721748,0.198803449,0.20223965,0.189994929,0.203468329,0.23057554,0.200435714,0.194654592,0.205847135,0.207762401,0.199255923,0.219489765,0.204699245,0.224458204,0.249894434,0.210397986,0.188840752,0.192254969,0.197312868,0.183125907,0.195660989,0.216236868,0.189543571,0.167099458,0.174908099,0.178470637,0.167884849,0.172295321,0.209374628,0.172209779,0.176564788,0.201912859,0.221718634,0.23333933,0.181613881,0.201848906,0.23318071,0.255413516,0.219870059,0.215921264,0.229085506,0.231736806,0.218993223
27,montenegro,SH,36.992313,-6.482561,12,2016/4/2,2016/8/11,122,251,131,EVI2,0.22507476,0.228499,0.222166522,0.224837425,0.243179529,0.251292046,0.015219481,0.229640904,0.220473204,0.261722456,0.216140545,0.208591092,0.244491443,0.208887475,0.212037065,0.207005432,0.254239716,0.231972331,0.241268558,0.234436144,0.200295471,0.209729812,0.186758609,0.193298094,0.200856503,0.1985496,0.181708828,0.190464086,0.169813413,0.17720064,0.171139706,0.188776105,0.190022422,0.175581568,0.186572801,0.176606293,0.194826604,0.165439194,0.20307129,0.201085137,0.240341046,0.194460791,0.236835723,0.213856059,0.223817568,0.216405924
28,montenegro,SH,36.992313,-6.482561,12,2017/3/9,2017/12/4,99,364,270,EVI2,0.223381362,0.214795934,0.214812255,0.208965696,0.208179269,0.207537467,0.192398557,0.201296302,0.204768252,0.204773259,0.2547105,0.225650714,0.241103306,0.214316405,0.209873381,0.213292606,0.289952066,0.21580615,0.233651814,0.251863437,0.219714444,0.217764198,0.212428639,0.208204915,0.232115626,0.20911013,0.20918086,0.203850236,0.195115992,0.215579553,0.183589836,0.188390741,0.194509302,0.194958031,0.199675715,0.19051287,0.198404148,0.206226912,0.201125113,0.234331818,0.220280818,0.225042775,0.236750378,0.254265975,0.2603935,0.246890313
29,montenegro,SH,36.992313,-6.482561,12,2018/4/10,2018/12/25,130,385,259,EVI2,0.246890313,0.266469563,0.241409772,0.224474577,0.238446148,0.219517933,0.227672427,0.235303135,0.201585555,0.229527674,0.24187584,0.25327523,0.222062113,0.227424354,0.253670893,0.226934247,0.246215289,0.24196365,0.249912193,0.225186567,0.232015597,0.214735637,0.201997427,0.237264118,0.217645726,0.235052697,0.206129214,0.203689443,0.211046086,0.211226307,0.19490271,0.229963605,0.19198601,0.20436676,0.185950104,0.224073995,0.241993523,0.209760873,0.222243313,0.240439376,0.244634554,0.2362763,0.233666096,0.242182572,0.181170726,0.225786647
30,NEON.D14.SRER.DP1.00033,SH,31.91068,-110.83549,999,2017/7/14,2017/11/20,224,350,129,EVI2,0.128098189,0.185071575,0.133867763,0.130004165,0.146083386,0.138327172,0.12653069,0.120900115,0.129054062,0.134210617,0.121070963,0.126657309,0.103574222,0.131863123,0.131311974,0.127088869,0.12201504,0.12534743,0.121848052,0.111824418,0.11998831,0.122824639,0.120908049,0.122143071,0.123542526,0.170962566,0.195389595,0.148640997,0.144395089,0.141191577,0.149948442,0.142572449,0.126082231,0.122946789,0.117824901,0.122454432,0.111113166,0.116818204,0.12385093,0.126663596,0.126756243,0.119786875,0.114430446,0.124396242,0.120387913,0.109211718
31,NEON.D14.SRER.DP1.00033,SH,31.91068,-110.83549,999,2018/3/4,2018/8/14,94,254,163,EVI2,0.111687395,0.114228955,0.105748507,0.106364874,0.106581038,0.107581135,0.103772785,0.096586554,0.108639699,0.11956967,0.131787496,0.135057471,0.145574085,0.143908736,0.140583704,0.163366925,0.128451052,0.127520179,0.127519389,0.125192048,0.129455399,0.139160624,0.127610922,0.133214684,0.109939386,0.142292773,0.125032941,0.132247028,0.129640441,0.140296776,0.145607532,0.138199152,0.139778629,0.165112665,0.172605385,0.194632825,0.199621737,0.203518908,0.185185185,0.172190789,0.16753867,0.16751454,0.17193267,0.156182539,0.158729132,0.168123626
32,NEON.D15.ONAQ.DP1.00033,SH,40.177599,-112.452452,1655,2017/3/6,2017/9/19,96,289,197,EVI2,0.010318926,0.006919613,0.020607349,0.025719558,0.116844619,0.097367523,0.078226894,0.027173388,0.107340152,0.095878901,0.156657503,0.129467315,0.188573539,0.152950748,0.208343896,0.168722328,0.177960823,0.191883698,0.185048817,0.175142961,0.157764975,0.140774573,0.140176903,0.15080189,0.13640592,0.127538416,0.114256229,0.125261151,0.105512714,0.116743978,0.102806768,0.121323003,0.110327796,0.121096317,0.119567251,0.114175161,0.107961608,0.11258547,0.110315691,0.110070496,0.115335559,0.128996292,0.109735068,0.112787952,0.110926054,0.113178906
33,NEON.D15.ONAQ.DP1.00033,SH,40.177599,-112.452452,1655,2018/3/30,2018/8/1,120,241,124,EVI2,0.096241923,0.109377839,0.117891942,0.098695133,0.11689456,0.109728521,0.012380435,0.061831672,0.108389547,0.13409088,0.143811645,0.127376642,0.140478764,0.144875377,0.168500561,0.15877942,0.192557039,0.177631666,0.170210332,0.124924241,0.123350853,0.11520037,0.115810407,0.112242356,0.118776988,0.108479397,0.107526882,0.111339288,0.123814753,0.102714259,0.101454528,0.098592068,0.103410587,0.099841473,0.047577924,0.103722881,0.104475814,0.101717759,0.100719337,0.099485476,0.095487766,0.021569719,0.021956351,0.022195891,0.092865937,0.009602666
34,sevilletashrub,SH,34.334956,-106.744469,1603,2016/4/5,2016/10/13,125,313,191,EVI2,0.003562615,0.097271797,0.09884804,0.099454002,0.095658165,0.08740572,0.045257651,0.103170444,0.10530773,0.106453003,0.107002033,0.111649372,0.116170733,0.121992992,0.134036243,0.125691443,0.127867198,0.130406463,0.125062038,0.125370661,0.131464546,0.117281862,0.11647992,0.120444185,0.115731503,0.116797104,0.112133677,0.106439955,0.126752753,0.134077869,0.125724489,0.132018985,0.119783889,0.119876093,0.115752391,0.108179025,0.1129103,0.109768202,0.11009254,0.111692738,0.111264388,0.12058266,0.107912552,0.101083693,0.10193383,0.106831996
35,sevilletashrub,SH,34.334956,-106.744469,1603,2017/7/15,2017/12/4,225,364,142,EVI2,0.12695146,0.11187099,0.099767105,0.102411548,0.101227108,0.106167279,0.102895736,0.099029886,0.104990925,0.111601764,0.11371956,0.119708301,0.121757942,0.128367358,0.139352479,0.125071079,0.120151959,0.119132681,0.11395943,0.121096498,0.117797674,0.124699619,0.116680547,0.120249406,0.123583521,0.12178804,0.135395337,0.139195877,0.131567085,0.126529493,0.123698067,0.116339787,0.109846745,0.131205404,0.141517296,0.134901632,0.126383345,0.130320391,0.135261574,0.122091438,0.117862521,0.121656265,0.112320134,0.12161775,0.121293469,0.116468414
36,sevilletashrub,SH,34.334956,-106.744469,1603,2018/6/17,2018/11/22,197,352,158,EVI2,0.116468414,0.12056869,0.107098411,0.116623609,0.124204294,0.110950299,0.097102438,0.113689935,0.096697319,0.110449428,0.101363544,0.101278608,0.111187707,0.102785891,0.10545625,0.111012433,0.106155933,0.108566264,0.10994269,0.105024475,0.109729532,0.115947651,0.117506112,0.121705027,0.108146345,0.11394738,0.121696415,0.125462023,0.127771662,0.122329299,0.118431293,0.125455523,0.123648289,0.126554987,0.112686665,0.137816979,0.127787307,0.117868384,0.114597409,0.113373564,0.114660905,0.106192092,0.12067755,0.105008669,0.098394598,0.140563392
37,spruceA0EMI,SH,47.5049,-93.4541,413,2016/4/28,2016/10/11,148,311,166,EVI2,0.021774155,0.093856655,0.097295902,0.091378198,0.050702754,0.108180449,0.072493263,0.094160729,0.050312605,0.012206768,0.016689176,0.152810894,0.157412055,0.097969783,0.142641939,0.203026877,0.243440096,0.284980683,0.46742735,0.462830297,0.301869493,0.406825153,0.400351606,0.372457547,0.512225283,0.507504008,0.515511762,0.249940287,0.460957352,0.337332239,0.355171262,0.272183951,0.415151984,0.439415795,0.29665361,0.159966471,0.211345981,0.107089221,0.115801843,0.137149341,0.019447383,0.017981037,0.027002388,0.096096152,0.133236306,0.049879929
38,spruceA0EMI,SH,47.5049,-93.4541,413,2017/5/5,2017/10/12,155,312,160,EVI2,0.057282083,0.030097974,0.088854265,0.052433732,0.019788362,0.027660945,0.047884087,0.085119736,0.036307981,0.018000881,0.106611265,0.069009859,0.18831179,0.211003261,0.132134901,0.171088403,0.225583656,0.168067227,0.548012347,0.483071632,0.458909806,0.31095435,0.469508685,0.527165024,0.57389926,0.53864039,0.617381723,0.169404517,0.590307697,0.582519928,0.371289084,0.413050541,0.437234926,0.341171379,0.291418014,0.238372997,0.134783262,0.169699004,0.114336905,0.073504253,0.093463211,0.158694256,0.022244416,0.034600544,0.130501839,0.167885743
39,spruceA0EMI,SH,47.5049,-93.4541,413,2018/5/11,2018/10/10,161,310,152,EVI2,0.04599353,0.027580624,0.062155104,0.096651923,0.057648486,0.047616615,0.079020736,0.092581487,0.025417985,0.0033458,0.012566523,0.062571467,0.044196863,0.013577279,0.152764306,0.17005088,0.186732323,0.240636823,0.562158357,0.400944793,0.392976192,0.495565393,0.336587008,0.577163062,0.397051256,0.345667999,0.47649937,0.385170359,0.566466909,0.508231254,0.491732971,0.437750577,0.278112349,0.112486168,0.042393177,0.030566409,0.251034886,0.186670903,0.190633478,0.093141543,0.084018003,0.065341788,0.136252439,0.046347504,0.120387429,0.007508425
40,spruceA0EMT,SH,47.5049,-93.4541,418,2016/5/2,2016/10/13,152,313,164,EVI2,0.021774155,0.093856655,0.097295902,0.091378198,0.050702754,0.108180449,0.063452411,0.094160729,0.050312605,0.012206768,0.016689176,0.152810894,0.157412055,0.097969783,0.142641939,0.203026877,0.243440096,0.284980683,0.46742735,0.462830297,0.301869493,0.406825153,0.400351606,0.372457547,0.512225283,0.507504008,0.515511762,0.249940287,0.460957352,0.337332239,0.355171262,0.272183951,0.415151984,0.439415795,0.29665361,0.159966471,0.211345981,0.107089221,0.115801843,0.137149341,0.019447383,0.017981037,0.027002388,0.096096152,0.133236306,0.049879929
